암호화요양코드,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,좌표(X),좌표(Y)
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,의료법인현경의료재단 광양서울병원,11,종합병원,360000,전남,360700,광양시,마동,57773,"전라남도 광양시 진등길 93,  (마동)",061-795-9931,,20121206,127.6905821,34.9579361
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,의료법인환명의료재단 조은금강병원,11,종합병원,380000,경남,380100,김해시,삼계동,50880,"경상남도 김해시 김해대로 1814-37, (삼계동)",055-330-0300,http://www.ggmc.or.kr/,20070110,128.8615328,35.2623214
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,의산의료재단 강릉고려병원,11,종합병원,320000,강원,320100,강릉시,옥천동,25552,"강원특별자치도 강릉시 옥가로 30, (옥천동)",033-649-0100,http://www.kindhp.com,19910813,128.8998047,37.7590068
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz,이화여자대학교의과대학부속서울병원,11,종합병원,110000,서울,110003,강서구,마곡동,7804,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",1522-7000,,20181226,126.8362668,37.5572629
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz,익산병원,11,종합병원,350000,전북,350300,익산시,신동,54543,"전라북도 익산시 무왕로 969, (신동)",063-840-9114,http://www.iksanhp.com/,20010307,126.9665159,35.9616504
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjODEjJDEjJDIjJDgz,인산의료재단 메트로병원,11,종합병원,310000,경기,310701,안양만안구,안양동,14096,"경기도 안양시 만안구 명학로33번길 8, (안양동, 메트로병원)",031-467-9000,http://www.metrohospital.co.kr/,19830525,126.9352309,37.3786666
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjODEjJDEjJDIjJDgz,인제대학교 상계백병원,11,종합병원,110000,서울,110022,노원구,상계동,1757,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",02-950-1114,http://www.paik.ac.kr/sanggye,19890814,127.0631233,37.6485282
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,인제대학교 서울백병원,11,종합병원,110000,서울,110017,중구,저동2가,4551,"서울특별시 중구 마른내로 9, (저동2가)",02-2270-0114,http://www.paik.ac.kr/seoul/,19760310,126.9886509,37.5648306
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE0ODEjODEjJDEjJDIjJDgz,인제대학교 해운대백병원,11,종합병원,210000,부산,210009,부산해운대구,좌동,48108,"부산광역시 해운대구 해운대로 875, (좌동)",051-797-0100,http://www.paik.ac.kr/haeundae/,20100210,129.182013,35.173443
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,인제대학교일산백병원,11,종합병원,310000,경기,311902,고양일산서구,대화동,10380,"경기도 고양시 일산서구 주화로 170, (대화동)",031-910-7114,http://www.paik.ac.kr/ilsan/,19991206,126.7504331,37.6743138
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,인천광역시의료원,11,종합병원,220000,인천,220002,인천동구,송림동,0,"인천광역시 동구 방축로 217- , 217",032-580-6000,http://www.icmc.or.kr,19850629,126.66875,37.4787429
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz,인천기독병원,11,종합병원,220000,인천,220004,인천중구,율목동,0,"인천광역시 중구 답동로30번길 10- , (율목동)",032-270-8000,http://www.goich.co.kr/,19840530,126.6321217,37.4712157
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjNzEjJDEjJDgjJDgz,인천세종병원,11,종합병원,220000,인천,220008,인천계양구,작전동,0,"인천광역시 계양구 계양문화로 20- ,  (작전동)",032-240-8000,,20170208,126.7368717,37.5324735
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,인천적십자병원,11,종합병원,220000,인천,220007,인천연수구,연수동,21935,"인천광역시 연수구 원인재로 263, (연수동)",032-899-4000,http://www.rch.or.kr/incheon/,19850510,126.6896544,37.4184945
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEyMjIjODEjJDEjJDYjJDgz,인천힘찬종합병원,11,종합병원,220000,인천,220006,인천남동구,논현동,21655,"인천광역시 남동구 논현로 72-0, 인천힘찬종합병원",032-1899-2220,,20210216,126.7147138,37.401057
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz,재단법인 아산사회복지재단 부속 보령아산병원,11,종합병원,340000,충남,340400,보령시,죽정동,33428,"충청남도 보령시 죽성로 136,  (죽정동)",041-930-5114,http://www.brh.or.kr,19781230,126.6228522,36.3811282
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,재단법인 아산사회복지재단 정읍아산병원,11,종합병원,350000,전북,350500,정읍시,용계동,56153,"전라북도 정읍시 충정로 606-22, (용계동)",063-530-6000,http://www.jeh.or.kr/jp/index.do,19780626,126.8234125,35.5888321
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,재단법인베스티안재단베스티안병원,11,종합병원,330000,충북,330102,청주흥덕구,오송읍,28161,"충청북도 청주시 흥덕구 오송읍 오송생명1로 191-0, (오송읍)",043-910-7575,,20181114,127.3216409,36.6364294
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,재단법인예수병원유지재단예수병원,11,종합병원,350000,전북,350401,전주완산구,중화산동1가,54987,"전라북도 전주시 완산구 서원로 365, (중화산동1가, 예수병원)",063-230-8114,http://www.jesushospital.com,19740509,127.1332292,35.8143917
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,재단법인천주교부산교구유지재단 메리놀병원,11,종합병원,210000,부산,210008,부산중구,대청동4가,48972,"부산광역시 중구 중구로 121, (대청동4가)",051-465-8801,http://www.maryknoll.co.kr,19740430,129.0324148,35.1076838
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjNjEjJDEjJDgjJDgz,재단법인한호기독교선교회 일신기독병원,11,종합병원,210000,부산,210002,부산동구,좌천동,48724,"부산광역시 동구 정공단로 27, (좌천동)",051-630-0300,http://www.ilsin.or.kr,19840702,129.0543811,35.135783
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjE4MzIjODEjJDEjJDIjJDgz,전라남도 순천의료원,11,종합병원,360000,전남,360400,순천시,매곡동,57940,"전라남도 순천시 서문성터길 2,  (매곡동)",061-759-9440,,19960517,127.4834682,34.9579098
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,전라북도 군산의료원,11,종합병원,350000,전북,350100,군산시,지곡동,54105,"전라북도 군산시 의료원로 27, (지곡동, 군산의료원)",063-472-5000,www.gunmed.or.kr/,19831217,126.7117407,35.9549526
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,전라북도 남원의료원,11,종합병원,350000,전북,350200,남원시,고죽동,55726,"전라북도 남원시 충정로 365, (고죽동)",063-620-1114,http://www.namwonmed.or.kr,19831027,127.4073171,35.4318756
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,전주고려병원,11,종합병원,350000,전북,350402,전주덕진구,산정동,54915,"전라북도 전주시 덕진구 안덕원로 367, (산정동)",063-240-7300,http://www.jkhospital.co.kr/,20050111,127.1670378,35.8398807
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNDEjJDEjJDQjJDgz,제일병원,11,종합병원,380000,경남,380500,진주시,강남동,52709,"경상남도 진주시 진주대로 885, (강남동)",055-750-7123,http://www.chinjujeil.co.kr,19830305,128.0902544,35.1794723
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,제주대학교병원,11,종합병원,390000,제주,390200,제주시,아라일동,63241,"제주특별자치도 제주시 아란13길 15, 제주대학교병원 (아라일동)",064-717-1114,http://www.jejunuh.co.kr/main.jsp,19651002,126.5452109,33.4671105
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,제주특별자치도 서귀포의료원,11,종합병원,390000,제주,390100,서귀포시,동홍동,0,"제주특별자치도 서귀포시 장수로 47- , (동홍동)",064-730-3000,http://www.smed.or.kr,19940319,126.5639216,33.2555355
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNTEjJDEjJDIjJDgz,제주한라병원,11,종합병원,390000,제주,390200,제주시,연동,63127,"제주특별자치도 제주시 도령로 65, (연동)",064-740-5000,http://www.hallahosp.co.kr,19831029,126.4850403,33.489961
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,조은오산병원,11,종합병원,310000,경기,311800,오산시,오산동,18136,"경기도 오산시 오산로 307, (오산동)",1544-5355,,20160526,127.068197,37.1541965
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,좋은문화병원,11,종합병원,210000,부산,210002,부산동구,범일동,48735,"부산광역시 동구 범일로 119, (범일동)",051-644-2002,http://www.moonhwa.or.kr/,19861101,129.0590919,35.1408881
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz,중앙대학교광명병원,11,종합병원,310000,경기,310100,광명시,일직동,14353,"경기도 광명시 덕안로 110, (일직동)",1811-7800,,20220224,126.88591,37.4245975
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNzEjJDEjJDgjJDgz,진주고려병원,11,종합병원,380000,경남,380500,진주시,칠암동,52726,"경상남도 진주시 동진로 2, (칠암동, 진주고려병원)",055-751-2500,,19841114,128.0920865,35.1784916
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNTEjJDEjJDIjJDgz,차의과학대학교 강남차병원,11,종합병원,110000,서울,110001,강남구,역삼동,6135,"서울특별시 강남구 논현로 566, 강남차병원(역삼동650-9, 606-4, 605외2필지(지하7층~지하1층, 지상2층~7층)) (역삼동)",02-3468-3000,http://gangnam.chamc.co.kr,19901022,127.0345427,37.5067005
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNTEjJDEjJDYjJDgz,차의과학대학교부속구미차병원,11,종합병원,370000,경북,370200,구미시,형곡동,39295,"경상북도 구미시 신시로10길 12,  (형곡동)",054-450-9700,http://kumi.chamc.co.kr,19950617,128.3405414,36.1145325
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,차의과학대학교분당차병원,11,종합병원,310000,경기,310403,성남분당구,야탑동,13496,"경기도 성남시 분당구 야탑로 59, (야탑동)",031-780-5000,bundang.chamc.co.kr,19950324,127.1254535,37.4102384
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz,참조은병원,11,종합병원,310000,경기,312600,광주시,경안동,12756,"경기도 광주시 광주대로 45, (경안동)",1600-9955,,20101118,127.2602541,37.4109627
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,창원경상국립대학교병원,11,종합병원,380000,경남,380705,창원성산구,성주동,51472,"경상남도 창원시 성산구 삼정자로 11, (성주동, 창원경상대학교병원)",055-214-2000,,20160115,128.7078463,35.1990873
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz,창원파티마병원,11,종합병원,380000,경남,380704,창원의창구,명서동,51394,"경상남도 창원시 의창구 창이대로 45-45, (명서동)",055-270-1000,https://fatimahosp.co.kr/,19830202,128.645913,35.237293
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,창원한마음병원,11,종합병원,380000,경남,380704,창원의창구,사림동,51139,"경상남도 창원시 의창구 용동로57번길 8, (사림동)",055-225-0000,http://www.hanheart.co.kr,20020401,128.6990592,35.2379797
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,첨단종합병원,11,종합병원,240000,광주,240004,광주광산구,쌍암동,62274,"광주광역시 광산구 첨단중앙로170번길 59,  (쌍암동)",062-601-8000,http://www.cheomdanhosp.co.kr,20021112,126.8453041,35.2211088
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,청주성모병원,11,종합병원,330000,충북,330103,청주청원구,주중동,28323,"충청북도 청주시 청원구 주성로 173-19, 청주성모병원",043-219-8000,http://www.ccmc.or.kr,19980221,127.4856545,36.6737973
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjODEjJDEjJDIjJDgz,추병원,11,종합병원,310000,경기,310800,의정부시,의정부동,11686,"경기도 의정부시 평화로 650, (의정부동)",031-845-7777,,19950403,127.0450722,37.7497898
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNDEjJDEjJDQjJDgz,충청남도 공주의료원,11,종합병원,340000,충남,340300,공주시,웅진동,32535,"충청남도 공주시 무령로 77,  (웅진동)",041-962-1111,http://www.gjmc.or.kr,19830721,127.1094762,36.458987
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz,충청남도 서산의료원,11,종합병원,340000,충남,340600,서산시,석림동,32001,"충청남도 서산시 중앙로 149,  (석림동)",041-689-7000,http://www.seosanmc.or.kr,19890321,126.4652578,36.7755835
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz,충청남도 천안의료원,11,종합병원,340000,충남,340202,천안동남구,삼룡동,31071,"충청남도 천안시 동남구 충절로 537,  (삼룡동)",041-570-7200,http://camc.or.kr,19880524,127.1791797,36.7756271
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,충청남도 홍성의료원,11,종합병원,340000,충남,340015,홍성군,홍성읍,32232,"충청남도 홍성군 홍성읍 조양로 224, (홍성읍)",041-630-6114,http://www.hsmc.or.kr/,19830726,126.674413,36.599349
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,충청북도 청주의료원,11,종합병원,330000,충북,330104,청주서원구,사직동,28547,"충청북도 청주시 서원구 흥덕로 48-0, 청주의료원",043-279-2300,http://www.cjmc.or.kr,19780519,127.4730326,36.6402026
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz,충청북도 충주의료원,11,종합병원,330000,충북,330200,충주시,안림동,27486,"충청북도 충주시 안림로 239-50, 충청북도충주의료원",043-871-0114,http://www.cjmct.or.kr,19980702,127.9706116,36.9796506
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjODEjJDEjJDIjJDgz,포항성모병원,11,종합병원,370000,경북,370701,포항남구,대잠동,37661,"경상북도 포항시 남구 대잠동길 17,  (대잠동)",054-272-0151,www.pohangsmh.co.kr/,19770531,129.3399527,36.0159003
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDQjJDgz,하남성심병원,11,종합병원,240000,광주,240004,광주광산구,산정동,62338,"광주광역시 광산구 용아로 259,  (산정동)",062-953-6000,http://www.sungshim.co.kr/,19930308,126.8009586,35.1666556
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,학교법인 가톨릭학원 가톨릭대학교 대전성모병원,11,종합병원,250000,대전,250005,대전중구,대흥동,34943,"대전광역시 중구 대흥로 64, (대흥동)",042-220-9114,http://www.cmcdj.or.kr/,19800515,127.420163,36.323042
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,학교법인 을지학원 대전을지대학교병원,11,종합병원,250000,대전,250003,대전서구,둔산동,35233,"대전광역시 서구 둔산서로 95, (둔산동)",042-611-3000,http://www.emc.ac.kr/default.asp,19810305,127.3819888,36.3553098
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,학교법인 을지학원 의정부을지대학교병원,11,종합병원,310000,경기,310800,의정부시,금오동,11759,"경기도 의정부시 동일로 712, 을지대학교 의정부캠퍼스 및 부속병원 (금오동)",031-951-1000,,20201123,127.0506997,37.7518185
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEyMjIjODEjJDEjJDIjJDgz,학교법인 춘해병원,11,종합병원,210000,부산,210004,부산진구,범천동,47352,"부산광역시 부산진구 중앙대로 605, (범천동)",051-638-8000,http://www.choonhae.or.kr/,19740226,129.0583786,35.1469602
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,학교법인)동의병원,11,종합병원,210000,부산,210004,부산진구,양정동,47227,"부산광역시 부산진구 양정로 62, 지상2ㆍ3ㆍ10층 각 일부/ 지하1ㆍ지상1ㆍ지상4~지상8층 전층 (양정동)",051-867-5101,http://www.demc.kr/,19900421,129.076514,35.1698203
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz,한국보훈복지의료공단 대구보훈병원,11,종합병원,230000,대구,230007,대구달서구,도원동,42835,"대구광역시 달서구 월곡로 60, (도원동)",053-630-7000,http://daegu.bohun.or.kr,19930210,128.5519785,35.8028206
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,한국보훈복지의료공단 부산보훈병원,11,종합병원,210000,부산,210015,부산사상구,주례동,46996,"부산광역시 사상구 백양대로 420, (주례동)",051-601-6000,http://busan.bohun.or.kr,19920511,129.006575,35.1533821
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,한국보훈복지의료공단 중앙보훈병원,11,종합병원,110000,서울,110002,강동구,둔촌동,5368,"서울특별시 강동구 진황도로61길 53, (둔촌동)",02-2225-1111,http://seoul.bohun.or.kr,19831116,127.1478691,37.5303393
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjNjEjJDEjJDgjJDgz,한국원자력의학원원자력병원,11,종합병원,110000,서울,110022,노원구,공릉동,1812,"서울특별시 노원구 노원로 75, 한국원자력의학원 (공릉동)",02-970-2114,http://www.kcch.re.kr,19851129,127.0824199,37.6288668
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjNTEjJDEjJDYjJDgz,한림대학교 강남성심병원,11,종합병원,110000,서울,110013,영등포구,대림동,7441,"서울특별시 영등포구 신길로 1, (대림동, 강남성심병원)",02-829-5114,http://kangnam.hallym.or.kr,19800111,126.9086527,37.4937262
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz,한림대학교 한강성심병원,11,종합병원,110000,서울,110013,영등포구,영등포동7가,7247,"서울특별시 영등포구 버드나루로7길 12, (영등포동7가, 한강성심병원)",02-2639-5114,http://hangang.hallym.or.kr,19820419,126.9096811,37.5231702
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,한림대학교동탄성심병원,11,종합병원,310000,경기,312500,화성시,석우동,18450,"경기도 화성시 큰재봉길 7, (석우동)",031-8086-3000,http://dongtan.hallym.or.kr/,20120914,127.0801288,37.2166284
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDAjJDgz,한림대학교부속 춘천성심병원,11,종합병원,320000,강원,320500,춘천시,교동,24253,"강원특별자치도 춘천시 삭주로 77, 77",033-240-5000,http://chuncheon.hallym.or.kr/,19841210,127.7399592,37.8840791
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE4MzIjNDEjJDEjJDQjJDgz,한림병원,11,종합병원,220000,인천,220008,인천계양구,작전동,21079,"인천광역시 계양구 장제로 722, (작전동)",032-540-9114,http://www.hallym.net/,20030801,126.7343513,37.5320982
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjODEjJDEjJDYjJDgz,한마음병원,11,종합병원,390000,제주,390200,제주시,이도이동,0,"제주특별자치도 제주시 연신로 52- , (이도이동)",064-750-9000,,19990913,126.5462386,33.4962868
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjODEjJDEjJDIjJDgz,한양대학교구리병원,11,종합병원,310000,경기,311000,구리시,교문동,11923,"경기도 구리시 경춘로 153, (교문동)",1644-9118,http://guri.hyumc.com/index.asp?,19950603,127.1324273,37.6012985
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjEyMjIjNjEjJDEjJDQjJDgz,한일병원,11,종합병원,380000,경남,380500,진주시,충무공동,52818,"경상남도 진주시 범골로 17, 한일병원 지하1 1~7층 (충무공동)",055-759-7777,,19930212,128.1285557,35.1669944
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz,해남우리종합병원,11,종합병원,360000,전남,360021,해남군,옥천면,59021,"전라남도 해남군 옥천면 해남로 597, (옥천면)",061-530-7000,,20070525,126.6465633,34.5842521
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDAjJDgz,해피뷰병원,11,종합병원,240000,광주,240002,광주북구,유동,61239,"광주광역시 북구 경열로 216-0, 해피뷰병원",062-519-9000,,20020527,126.906773,35.1586417
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz,현대병원,11,종합병원,310000,경기,311500,남양주시,진접읍,12013,"경기도 남양주시 진접읍 봉현로 21, (진접읍)",031-574-9118,http://www.hdgh.co.kr,20090901,127.179882,37.7154268
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDQjJDgz,현대유비스병원,11,종합병원,220000,인천,220001,인천미추홀구,숭의동,22173,"인천광역시 미추홀구 독배로 503-0, 현대유비스병원",032-888-7575,,20130701,126.6429995,37.4615989
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz,혜민병원,11,종합병원,110000,서울,110023,광진구,자양동,5056,"서울특별시 광진구 자양로 85, (자양동)",02-2049-9000,http://www.e-hyemin.co.kr,19851113,127.0836246,37.5354079
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEyMjIjNTEjJDEjJDYjJDgz,홍익병원,11,종합병원,110000,서울,110020,양천구,신정동,7937,"서울특별시 양천구 목동로 225, 홍익병원본관 (신정동)",02-2693-5555,www.hih.or.kr/,19930820,126.8636551,37.5284838
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNjEjJDEjJDQjJDgz,홍천아산병원,11,종합병원,320000,강원,320013,홍천군,홍천읍,25131,"강원특별자치도 홍천군 홍천읍 산림공원1길 17, 17",033-430-5151,http://www.hch.or.kr,19891106,127.8948538,37.6908303
