암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,좌표(X),좌표(Y)
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,경주굿모닝병원,21,병원,370000,경북,370100,경주시,황성동,38088,"경상북도 경주시 원화로 397,  (황성동)",054-741-1212,,20080114,129.218775,35.8561685
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQyNjEwMDIjNTEjJDEjJDIjJDgz,경주센텀병원,21,병원,370000,경북,370100,경주시,황오동,38153,"경상북도 경주시 화랑로 130-0,  (황오동)",054-620-3000,,20210803,129.2150231,35.8441615
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNTEjJDEjJDIjJDgz,경희병원,21,병원,210000,부산,210010,부산사하구,장림동,49511,"부산광역시 사하구 다대로 321, (장림동)",051-265-7575,,19940630,128.9768377,35.0735355
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4OSQzNjE4MzIjNjEjJDEjJDgjJDgz,계림병원,21,병원,240000,광주,240001,광주동구,계림동,61420,"광주광역시 동구 중앙로 327, (계림동)",062-222-0007,,20210324,126.9201601,35.1609269
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEyMjIjNDEjJDEjJDQjJDgz,계명대학교 경주동산병원,21,병원,370000,경북,370100,경주시,서부동,38144,"경상북도 경주시 봉황로 65,  (서부동)",054-770-9500,http://kjds.or.kr/new/main/index.php,19910311,129.2094788,35.845537
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjE0ODEjNjEjJDEjJDQjJDgz,고도일병원,21,병원,110000,서울,110021,서초구,반포동,6536,"서울특별시 서초구 강남대로 505, (반포동, 고도일 병원)",1577-8907,http://www.godoil.com,20091102,127.0227848,37.5070301
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzIxIyQyIyQxIyQwMCQ0NjEwMDIjNjEjJDEjJDQjJDgz,고든병원,21,병원,310000,경기,311101,안산단원구,고잔동,15360,"경기도 안산시 단원구 고잔로 76, 영풍빌딩 408호일부, 409호, 501~502호, 506호 (고잔동)",1577-7870,,20150123,126.8348265,37.3189133
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNDEjJDEjJDQjJDgz,고려병원,21,병원,340000,충남,340700,논산시,반월동,32951,"충청남도 논산시 해월로 151,  (반월동)",041-735-3488,,20141110,127.083814,36.2043935
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNTEjJDEjJDIjJDgz,고양휴메디병원,21,병원,310000,경기,311901,고양덕양구,원흥동,10564,"경기도 고양시 덕양구 원흥3로 6-17, 3층~7층 (원흥동)",031-968-2020,,20200413,126.8759284,37.6477459
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQwMyQyNjEyMjIjNTEjJDEjJDYjJDgz,고운손병원,21,병원,250000,대전,250003,대전서구,둔산동,35233,"대전광역시 서구 둔산서로 59, (8층)",042-472-7445,,20080507,127.3825456,36.3518442
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz,고운여성병원,21,병원,310000,경기,310303,부천원미구,,14569,"경기도 부천시 원미구 부천로 110-1, 2~6층 (원미동)",032-665-0070,,20070222,126.7853703,37.4940579
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,고은빛여성병원,21,병원,110000,서울,110002,강동구,길동,5356,"서울특별시 강동구 천호대로 1151, (길동)",1577-0082,,20180222,127.1393602,37.5341574
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,고은여성병원,21,병원,220000,인천,220001,인천미추홀구,숭의동,22173,"인천광역시 미추홀구 독배로 463, (숭의동)",032-883-3535,http://www.kehospital.com,20110131,126.6471018,37.4600706
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,고흥윤호21병원,21,병원,360000,전남,360002,고흥군,고흥읍,59543,"전라남도 고흥군 고흥읍 터미널길 16-0, (고흥읍)",061-830-7000,,20040602,127.2816299,34.6066698
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQwMyQyNjEwMDIjNTEjJDEjJDIjJDgz,공군교육사 기지병원,21,병원,380000,경남,380500,진주시,금산면,52634,"경상남도 진주시 금산면 송백로 46, 46",055-750-2803,,20090618,128.1456409,35.2036255
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNTEjJDEjJDIjJDgz,공군항공우주의료원,21,병원,330000,충북,330101,청주상당구,남일면,28187,"충청북도 청주시 상당구 남일면 단재로 635-0, (남일면)",043-290-5647,,19990903,127.5273823,36.5796793
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjE0ODEjNzEjJDEjJDgjJDgz,공안과병원,21,병원,110000,서울,110002,강동구,성내동,5387,"서울특별시 강동구 풍성로37길 45, (성내동)",02-480-5000,,20120102,127.1260445,37.533932
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ3MiQyNjEyMjIjNDEjJDEjJDQjJDgz,곽여성병원,21,병원,310000,경기,310401,성남수정구,태평동,13310,"경기도 성남시 수정구 수정로 91, (태평동)",031-752-1119,,20050217,127.1304647,37.4407883
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz,광개토병원,21,병원,230000,대구,230006,대구중구,덕산동,41943,"대구광역시 중구 중앙대로 366, 지하1,1,2,3,5,7,11,12,14,17층 (덕산동)",053-565-1190,www.burn119.com/,20100825,128.5938233,35.8661086
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQzNjE4MzIjNTEjJDEjJDIjJDgz,광명21세기병원,21,병원,310000,경기,310100,광명시,광명동,14200,"경기도 광명시 광명로 963-963, 1~9층 (광명동)",02-2610-5800,,20130529,126.8563595,37.4846719
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz,광명기대찬병원,21,병원,310000,경기,310100,광명시,철산동,14235,"경기도 광명시 오리로 872, 1-2, 4-7층 (철산동)",02-6274-2580,,20190311,126.8656956,37.4760885
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQxMyQzNjEyMjIjNzEjJDEjJDgjJDgz,광명새움병원,21,병원,310000,경기,310100,광명시,소하동,14316,"경기도 광명시 오리로 518, 3~6층 (소하동)",02-6924-8201,http://www.gmsaeum.com/,20121210,126.8820235,37.4481983
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjE4MzIjNTEjJDEjJDYjJDgz,광산수완미래아동병원,21,병원,240000,광주,240004,광주광산구,운남동,62319,"광주광역시 광산구 임방울대로 162, (운남동, 광산미래아동병원)",605-2500,,20100422,126.8180639,35.1755833
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,광산하나아동병원,21,병원,240000,광주,240004,광주광산구,수완동,62247,"광주광역시 광산구 장신로 141, 3~9층 (수완동)",062-467-3300,,20150224,126.825624,35.1910166
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,광안자모병원,21,병원,210000,부산,210014,부산수영구,광안동,48261,"부산광역시 수영구 수영로 555, (광안동)",051-760-0600,,19950313,129.1121545,35.1553574
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQyNjEyMjIjNjEjJDEjJDAjJDgz,광주21세기병원,21,병원,240000,광주,240004,광주광산구,운남동,62319,"광주광역시 광산구 임방울대로 164, (운남동, 광주21세기병원)",062-958-9000,www.ortho21.com,20110411,126.8180648,35.1759038
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDQjJDgz,광주365재활병원,21,병원,240000,광주,240004,광주광산구,흑석동,62232,"광주광역시 광산구 하남마항로 26, (흑석동)",062-950-9500,,20151013,126.8003542,35.182667
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz,광주OK병원,21,병원,240000,광주,240004,광주광산구,장덕동,62225,"광주광역시 광산구 풍영로 214, 3,7,8층 (장덕동)",062-710-7000,www.okhosp.com/,20110817,126.8144887,35.1904251
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQ0NjEwMDIjNjEjJDEjJDAjJDgz,광주굿모닝병원,21,병원,240000,광주,240002,광주북구,운암동,61102,"광주광역시 북구 북문대로 182, (운암동)",062-250-1000,http://www.gmnh.co.kr,20110315,126.8713449,35.1848499
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQzNjEyMjIjNTEjJDEjJDIjJDgz,광주동림병원,21,병원,240000,광주,240003,광주서구,동천동,61903,"광주광역시 서구 하남대로 686, (동천동, 동림병원)",062-510-6000,http://www.gjdl.kr,20080228,126.867728,35.1715224
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,광주동천병원,21,병원,240000,광주,240003,광주서구,동천동,61903,"광주광역시 서구 하남대로680번길 2, 지상2층 (동천동)",062-453-1000,,20160525,126.8667287,35.171524
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNzEjJDEjJDgjJDgz,광주바로병원,21,병원,240000,광주,240002,광주북구,신용동,61087,"광주광역시 북구 첨단연신로91번길 42, 첨단써밋센트럴타워 (신용동)",062-520-8500,,20181206,126.8598457,35.2065115
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjE0ODEjNTEjJDEjJDIjJDgz,광주백병원,21,병원,240000,광주,240005,광주남구,백운동,61648,"광주광역시 남구 독립로54번길 26,  (백운동)",062-650-1000,,20110922,126.9050136,35.1381307
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz,광주본튼튼병원,21,병원,240000,광주,240002,광주북구,양산동,61071,"광주광역시 북구 하서로 356, 1~3층 (양산동)",062-716-1500,,20210308,126.87369,35.2067702
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjNjEjJDEjJDAjJDgz,광주새우리병원,21,병원,240000,광주,240003,광주서구,화정동,61978,"광주광역시 서구 군분2로 8, (화정동)",062-603-8000,http://www.saewoori.com,20021223,126.8813934,35.1536997
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,광주아주병원,21,병원,240000,광주,240002,광주북구,각화동,61165,"광주광역시 북구 동문대로 208-0,  1동 (각화동,청연병원)",062-716-7000,,20200702,126.9305508,35.1807506
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEwMDIjNjEjJDEjJDQjJDgz,광주열린병원,21,병원,240000,광주,240004,광주광산구,송정동,62431,"광주광역시 광산구 송도로 271, (송정동)",062-610-9000,,20050928,126.7988647,35.1377879
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,광주중앙아동병원,21,병원,240000,광주,240004,광주광산구,신가동,62303,"광주광역시 광산구 목련로 379, (신가동)",062-960-7000,,20071207,126.8320078,35.1824415
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz,광주참병원,21,병원,240000,광주,240005,광주남구,주월동,61719,"광주광역시 남구 회재로 1244-0,  (주월동)",062-519-7588,,20190218,126.8972433,35.1337738
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjE4MzIjNzEjJDEjJDgjJDgz,광주혜원병원,21,병원,240000,광주,240005,광주남구,방림동,61665,"광주광역시 남구 대남대로 125,  (방림동)",062-717-1000,,20130117,126.9114893,35.1337447
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,광주힐병원,21,병원,240000,광주,240003,광주서구,쌍촌동,62002,"광주광역시 서구 운천로113번길 19-1, 지하~지상4층 (쌍촌동)",062-459-9000,,20210713,126.8562403,35.1434488
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz,광탄현대병원,21,병원,310000,경기,312200,파주시,광탄면,10948,"경기도 파주시 광탄면 큰여울길 20-16, (광탄면)",031-935-5678,,20100816,126.8496856,37.7792302
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz,광혜병원,21,병원,110000,서울,110001,강남구,대치동,6174,"서울특별시 강남구 영동대로86길 9, (대치동, 지하1~2층,2~7층)",02-538-7111,www.kwanghyespine.com/,20120227,127.0647911,37.5081452
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEyMjIjNjEjJDEjJDQjJDgz,괴정어린이병원,21,병원,210000,부산,210010,부산사하구,괴정동,49358,"부산광역시 사하구 사하로 188, (괴정동)",051-201-5275,,20160412,128.9941683,35.0985409
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,구례병원,21,병원,360000,전남,360006,구례군,구례읍,57645,"전라남도 구례군 구례읍 동편제길 4, (구례읍)",061-780-3300,,19990720,127.4639375,35.2159096
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNDEjJDEjJDQjJDgz,구미현대병원,21,병원,370000,경북,370200,구미시,형곡동,39295,"경상북도 구미시 신시로 54, 54",054-451-7500,,20070831,128.3395556,36.1127283
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjE4MzIjNjEjJDEjJDQjJDgz,구트병원,21,병원,380000,경남,380705,창원성산구,중앙동,51513,"경상남도 창원시 성산구 원이대로 578, (중앙동, 구트병원빌딩 8-12층)",055-262-9000,,20150128,128.6779428,35.2283755
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEwMDIjNjEjJDEjJDQjJDgz,국군강릉병원,21,병원,320000,강원,320100,강릉시,주문진읍,25422,"강원특별자치도 강릉시 주문진읍 동해대로 4371-34, 4371",02-1688-9165,,19940520,128.8310611,37.8687639
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQzNjEwMDIjNjEjJDEjJDQjJDgz,국군고양병원,21,병원,310000,경기,311901,고양덕양구,벽제동,10271,"경기도 고양시 덕양구 혜음로 215, (벽제동)",031-963-6657,,19940607,126.8981741,37.7193759
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,국군구리병원,21,병원,310000,경기,311000,구리시,인창동,11913,"경기도 구리시 인창2로 177, (인창동, 국군구리병원)",031-554-0940,,20170919,127.1194634,37.6101159
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNjEjJDEjJDAjJDgz,국군대구병원,21,병원,370000,경북,371000,경산시,하양읍,38427,"경상북도 경산시 하양읍 대경로 425-41, (하양읍)",053-750-1777,,19941217,128.788183,35.9022203
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,국군대전병원,21,병원,250000,대전,250001,대전유성구,자운동,34059,"대전광역시 유성구 자운로 90-0, (자운동)",042-1688-9152,,19980121,127.3495957,36.3992697
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQzNjE0ODEjNzEjJDEjJDgjJDgz,국군양주병원,21,병원,310000,경기,312700,양주시,은현면,11429,"경기도 양주시 은현면 화합로 1133, (은현면)",031-857-0963,,19940523,127.0415874,37.8509796
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,국군춘천병원,21,병원,320000,강원,320500,춘천시,신동,0,"강원특별자치도 춘천시 방고개길 57- , 57",033-244-0130,,19940516,127.7328308,37.9386827
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQyNjE4MzIjODEjJDEjJDYjJDgz,국군포천병원,21,병원,310000,경기,312800,포천시,화현면,11123,"경기도 포천시 화현면 화동로 564, 564",031-530-1203,,19940517,127.3103582,37.9159818
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNTEjJDEjJDYjJDgz,국군함평병원,21,병원,360000,전남,360020,함평군,해보면,57116,"전라남도 함평군 해보면 신해로 1027, (해보면)",061-390-5114,,20070516,126.589626,35.1845454
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjNzEjJDEjJDgjJDgz,국군홍천병원,21,병원,320000,강원,320013,홍천군,두촌면,0,"강원특별자치도 홍천군 두촌면 아홉사리로 53- , 53",033-435-0473,,19940517,127.9970272,37.8047491
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQ4MiQyNjE0ODEjNTEjJDEjJDIjJDgz,국립교통재활병원,21,병원,310000,경기,310009,양평군,양평읍,12564,"경기도 양평군 양평읍 중앙로 260, (양평읍)",031-580-5555,http://www.ntrh.or.kr,20140801,127.5187698,37.4895693
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz,국립마산병원,21,병원,380000,경남,380702,창원마산합포구,가포동,51755,"경상남도 창원시 마산합포구 가포로 215, (가포동, 국립마산병원)",055-246-1141,http://www.nmh.go.kr,19460601,128.5663469,35.1688619
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,국립목포병원,21,병원,360000,전남,360300,목포시,석현동,58605,"전라남도 목포시 신지마을1길 75, (석현동)",061-280-1114,http://www.tbmokpo.go.kr,19871128,126.43725,34.8273833
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEwMDIjNDEjJDEjJDQjJDgz,국립소록도병원,21,병원,360000,전남,360002,고흥군,도양읍,59562,"전라남도 고흥군 도양읍 소록해안길 65, (도양읍)",061-840-0512,http://www.sorokdo.go.kr,19860722,127.1213744,34.5116571
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,국립재활원,21,병원,110000,서울,110024,강북구,수유동,1022,"서울특별시 강북구 삼각산로 58, 국립재활원 (수유동)",02-901-1700,http://www.nrc.go.kr,19940221,127.0105162,37.6388781
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQyIyQzIyQwMCQyNjE4MzIjNTEjJDEjJDYjJDgz,국민병원,21,병원,310000,경기,311500,남양주시,평내동,12218,"경기도 남양주시 경춘로1308번길 4, (평내동)",031-1877-7089,,20160826,127.238339,37.6500996
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNzEjJDEjJDgjJDgz,국제나은병원,21,병원,310000,경기,310701,안양만안구,안양동,14030,"경기도 안양시 만안구 안양로223번길 5, (안양동)",031-380-8514,ugajoor@naver.com,20070904,126.9257149,37.392901
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjE4MzIjNTEjJDEjJDYjJDgz,국제바로병원,21,병원,220000,인천,220006,인천남동구,간석동,21504,"인천광역시 남동구 석정로 518, 2층일부~9층 (간석동)",032-722-8585,http://smartbaro.com/,20091012,126.6932226,37.4655106
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNTEjJDEjJDYjJDgz,군포성모병원,21,병원,310000,경기,311400,군포시,당동,15871,"경기도 군포시 용호1로2번길 47-7, 군포성모병원빌딩 1층,2층 (당동)",031-394-7585,,20151119,126.9412757,37.346579
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz,굳센병원,21,병원,230000,대구,230005,대구수성구,범어동,42010,"대구광역시 수성구 국채보상로 830, (범어동)",053-710-0500,,20111208,128.6215292,35.8673008
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQyNjE0ODEjODEjJDEjJDIjJDgz,굿모닝내과병원,21,병원,380000,경남,380704,창원의창구,팔용동,51376,"경상남도 창원시 의창구 사화로 6, (팔용동)",055-265-2800,,20140911,128.6086412,35.2572597
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,굿모닝대홍병원,21,병원,380000,경남,380100,김해시,외동,50962,"경상남도 김해시 분성로 180, (외동)",055-331-0025,,20051209,128.866368,35.2297004
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3OSQzNjE0ODEjNTEjJDEjJDIjJDgz,굿모닝병원,21,병원,260000,울산,260001,울산남구,달동,44722,"울산광역시 남구 삼산로 110, (달동)",052-259-9000,,20010918,129.3197505,35.5349213
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ2MiQzNjEwMDIjNTEjJDEjJDIjJDgz,굿병원,21,병원,310000,경기,311000,구리시,수택동,11932,"경기도 구리시 검배로 46, 굿빌딩 2~9층,13층층 (수택동)",031-564-4114,,20120223,127.1439397,37.5972925
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ5IyQwMCQzNjEwMDIjNzEjJDEjJDgjJDgz,굿힐링병원,21,병원,210000,부산,210008,부산중구,동광동3가,48955,"부산광역시 중구 대청로 132-1, (동광동3가)",051-255-0200,,20160415,129.0344244,35.1025962
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjEyMjIjNzEjJDEjJDgjJDgz,그레이스병원,21,병원,310000,경기,311903,고양일산동구,백석동,10447,"경기도 고양시 일산동구 중앙로 1073, (지하2층,지하1층,1층중일부,2~9층)/중앙로1071(1층중 일부, 2~4층) (백석동)",031-901-4000,www.grace-hospital.com/,19990107,126.7851165,37.6447672
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjE0ODEjODEjJDEjJDYjJDgz,그린재활의학과병원,21,병원,310000,경기,310702,안양동안구,관양동,14055,"경기도 안양시 동안구 시민대로 311, 4층 (관양동, 금강스마트빌딩)",031-421-9600,www.greenhosp.co.kr/,20081010,126.9646697,37.3960855
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,근로복지공단 대구병원,21,병원,230000,대구,230003,대구북구,학정동,41405,"대구광역시 북구 학정로 515, (학정동)",053-715-7575,http://www.kcomwel.or.kr/hospital/daegu/index.jsp,20120224,128.564003,35.9507998
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,근로복지공단 정선병원,21,병원,320000,강원,320009,정선군,정선읍,26129,"강원특별자치도 정선군 정선읍 봉양1길 145-0,",033-560-7115,www.kcomwel.or.kr/hospital/jeongseon/,19881121,128.6587349,37.3830727
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz,글로리병원,21,병원,220000,인천,220003,인천부평구,삼산동,21344,"인천광역시 부평구 길주로 655, 1층~11층 (삼산동, 글로리타워)",032-262-9000,www.gloryhospital.com,20051027,126.7353913,37.5071663
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDgjJDgz,글로벌365mc병원,21,병원,220000,인천,220006,인천남동구,구월동,21573,"인천광역시 남동구 예술로 138, 이토타워 413~422호 (구월동)",1577-3653,,20200219,126.7009869,37.4463303
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQxMyQzNjEwMDIjNDEjJDEjJDgjJDgz,글로벌삼육오엠씨병원,21,병원,250000,대전,250003,대전서구,둔산동,35234,"대전광역시 서구 대덕대로 194-0, 0동 (둔산동,백마빌딩(7~10층))",042-488-3653,,20180102,127.3782047,36.3501606
